Pavarde            Vardas       Galutinis
Petrauskas         6215Vardenis6.24
Pranevicius        6218Vardenis7.20
Vasiliauskas       6219Vardenis5.28
Petrauskas         6222Vardenis7.40
Navickas           6224Vardenis8.24
Navickas           6225Vardenis5.88
Kazlauskas         6227Vardenis6.16
Navickas           6228Vardenis5.96
Butkus             6232Vardenis6.24
Ramanauskas        6233Vardenis5.24
Jankauskas         6235Vardenis5.04
Urbonas            6236Vardenis8.00
Kavaliauskas       6240Vardenis7.64
Kazlauskas         6241Vardenis5.48
Petrauskas         6243Vardenis7.56
Pranevicius        6244Vardenis7.08
Pranevicius        6247Vardenis7.40
Jankauskas         6248Vardenis7.80
Vasiliauskas       6250Vardenis7.96
Petrauskas         6251Vardenis7.80
Butkus             6252Vardenis5.36
Kavaliauskas       6253Vardenis6.56
Vasiliauskas       6254Vardenis6.60
Urbonas            6255Vardenis8.32
Butkus             6256Vardenis8.48
Kazlauskas         6257Vardenis6.16
Ramanauskas        6258Vardenis8.24
Pranevicius        6259Vardenis8.48
Vasiliauskas       6261Vardenis6.20
Urbonas            6265Vardenis7.48
Kavaliauskas       6266Vardenis9.04
Navickas           6268Vardenis8.56
Petrauskas         6270Vardenis6.00
Kavaliauskas       6272Vardenis6.88
Ramanauskas        6274Vardenis6.56
Petrauskas         6275Vardenis7.00
Kavaliauskas       6278Vardenis6.96
Vasiliauskas       6279Vardenis7.20
Vasiliauskas       6282Vardenis8.00
Petrauskas         6284Vardenis5.24
Vasiliauskas       6285Vardenis5.68
Pranevicius        6288Vardenis8.00
Jankauskas         6289Vardenis6.44
Ramanauskas        6290Vardenis5.36
Urbonas            6292Vardenis5.76
Petrauskas         6293Vardenis8.32
Ramanauskas        6294Vardenis5.20
Vasiliauskas       6296Vardenis6.60
Vasiliauskas       6298Vardenis7.80
Kazlauskas         6300Vardenis7.68
Petrauskas         6301Vardenis7.16
Petrauskas         6302Vardenis8.32
Navickas           6303Vardenis7.20
Jankauskas         6304Vardenis6.48
Ramanauskas        6305Vardenis6.24
Butkus             6311Vardenis8.36
Petrauskas         6312Vardenis6.20
Butkus             6313Vardenis5.84
Petrauskas         6314Vardenis6.44
Navickas           6315Vardenis7.80
Jankauskas         6316Vardenis5.48
Urbonas            6317Vardenis8.12
Petrauskas         6318Vardenis6.28
Petrauskas         6320Vardenis5.04
Navickas           6321Vardenis6.00
Jankauskas         6323Vardenis7.36
Kavaliauskas       6324Vardenis5.84
Vasiliauskas       6325Vardenis7.64
Ramanauskas        6326Vardenis6.80
Kazlauskas         6327Vardenis7.84
Navickas           6330Vardenis7.16
Jankauskas         6331Vardenis7.12
Butkus             6333Vardenis5.72
Ramanauskas        6334Vardenis6.20
Pranevicius        6335Vardenis6.72
Jankauskas         6336Vardenis7.40
Jankauskas         6337Vardenis6.04
Kavaliauskas       6340Vardenis5.56
Vasiliauskas       6342Vardenis5.04
Kazlauskas         6343Vardenis5.48
Pranevicius        6344Vardenis7.96
Butkus             6346Vardenis5.32
Vasiliauskas       6348Vardenis6.20
Pranevicius        6349Vardenis5.00
Pranevicius        6350Vardenis6.72
Ramanauskas        6351Vardenis7.24
Petrauskas         6352Vardenis7.20
Vasiliauskas       6354Vardenis5.64
Vasiliauskas       6356Vardenis5.00
Petrauskas         6357Vardenis6.36
Pranevicius        6358Vardenis5.60
Pranevicius        6359Vardenis7.76
Kazlauskas         6360Vardenis7.28
Kavaliauskas       6361Vardenis7.56
Urbonas            6363Vardenis5.16
Petrauskas         6365Vardenis6.16
Ramanauskas        6366Vardenis7.48
Navickas           6367Vardenis5.12
Vasiliauskas       6369Vardenis7.68
Pranevicius        6370Vardenis6.56
Petrauskas         6371Vardenis9.52
Urbonas            6372Vardenis5.52
Urbonas            6373Vardenis5.52
Urbonas            6374Vardenis7.84
Navickas           6375Vardenis5.12
Jankauskas         6376Vardenis8.64
Navickas           6377Vardenis9.52
Ramanauskas        6379Vardenis5.88
Vasiliauskas       6382Vardenis8.00
Navickas           6383Vardenis7.68
Kazlauskas         6385Vardenis6.16
Jankauskas         6389Vardenis8.40
Jankauskas         6391Vardenis5.76
Petrauskas         6392Vardenis8.16
Vasiliauskas       6394Vardenis5.04
Navickas           6397Vardenis5.44
Pranevicius        6399Vardenis8.32
Kazlauskas         6400Vardenis5.44
Urbonas            6401Vardenis6.88
Ramanauskas        6402Vardenis9.04
Ramanauskas        6403Vardenis7.48
Ramanauskas        6404Vardenis8.08
Navickas           6407Vardenis6.52
Kazlauskas         6408Vardenis6.84
Urbonas            6409Vardenis7.24
Vasiliauskas       6411Vardenis7.88
Navickas           6412Vardenis6.60
Kavaliauskas       6413Vardenis7.96
Jankauskas         6414Vardenis5.20
Vasiliauskas       6418Vardenis5.36
Butkus             6420Vardenis7.48
Navickas           6421Vardenis5.40
Jankauskas         6423Vardenis5.44
Butkus             6425Vardenis6.76
Vasiliauskas       6430Vardenis6.80
Vasiliauskas       6431Vardenis7.12
Vasiliauskas       6432Vardenis6.04
Pranevicius        6433Vardenis7.20
Urbonas            6434Vardenis7.52
Kazlauskas         6435Vardenis5.68
Pranevicius        6436Vardenis6.76
Vasiliauskas       6438Vardenis5.68
Kavaliauskas       6439Vardenis6.00
Vasiliauskas       6440Vardenis6.64
Kavaliauskas       6441Vardenis8.48
Jankauskas         6445Vardenis5.36
Vasiliauskas       6446Vardenis7.76
Petrauskas         6447Vardenis5.64
Kazlauskas         6449Vardenis6.96
Petrauskas         6451Vardenis6.76
Petrauskas         6453Vardenis5.08
Urbonas            6454Vardenis5.16
Navickas           6455Vardenis7.56
Kavaliauskas       6456Vardenis6.00
Kavaliauskas       6461Vardenis5.20
Ramanauskas        6464Vardenis6.44
Navickas           6465Vardenis7.12
Kavaliauskas       6466Vardenis8.48
Kazlauskas         6467Vardenis5.36
Ramanauskas        6468Vardenis7.56
Vasiliauskas       6471Vardenis6.24
Vasiliauskas       6472Vardenis6.28
Jankauskas         6474Vardenis6.60
Kavaliauskas       6475Vardenis5.64
Petrauskas         6476Vardenis5.16
Urbonas            6478Vardenis6.88
Urbonas            6481Vardenis7.36
Kazlauskas         6487Vardenis8.12
Petrauskas         6489Vardenis6.48
Butkus             6490Vardenis5.24
Navickas           6492Vardenis6.96
Urbonas            6493Vardenis5.92
Jankauskas         6494Vardenis7.52
Kazlauskas         6495Vardenis7.44
Urbonas            6496Vardenis8.24
Pranevicius        6498Vardenis7.56
Vasiliauskas       6500Vardenis6.72
Jankauskas         6501Vardenis7.68
Petrauskas         6506Vardenis7.80
Pranevicius        6507Vardenis5.32
Kavaliauskas       6510Vardenis5.52
Ramanauskas        6511Vardenis6.44
Urbonas            6514Vardenis6.16
Navickas           6515Vardenis6.92
Kazlauskas         6516Vardenis7.84
Ramanauskas        6517Vardenis7.84
Kazlauskas         6518Vardenis7.76
Petrauskas         6523Vardenis5.80
Kazlauskas         6524Vardenis5.64
Vasiliauskas       6527Vardenis7.40
Butkus             6528Vardenis5.56
Urbonas            6529Vardenis7.44
Pranevicius        6532Vardenis8.44
Urbonas            6534Vardenis7.96
Urbonas            6535Vardenis5.32
Vasiliauskas       6539Vardenis5.60
Pranevicius        6542Vardenis5.56
Butkus             6543Vardenis8.16
Petrauskas         6545Vardenis6.80
Petrauskas         6546Vardenis7.12
Butkus             6548Vardenis6.80
Urbonas            6550Vardenis6.28
Jankauskas         6552Vardenis8.88
Pranevicius        6553Vardenis6.24
Kazlauskas         6554Vardenis6.44
Pranevicius        6555Vardenis6.36
Ramanauskas        6556Vardenis8.04
Jankauskas         6557Vardenis6.44
Kavaliauskas       6558Vardenis8.28
Pranevicius        6560Vardenis6.52
Pranevicius        6561Vardenis8.64
Ramanauskas        6562Vardenis5.68
Butkus             6564Vardenis6.04
Kazlauskas         6565Vardenis8.40
Butkus             6566Vardenis6.60
Jankauskas         6568Vardenis7.04
Navickas           6570Vardenis7.64
Petrauskas         6572Vardenis5.96
Kavaliauskas       6573Vardenis5.04
Urbonas            6574Vardenis5.24
Jankauskas         6575Vardenis7.72
Pranevicius        6576Vardenis6.12
Ramanauskas        6578Vardenis5.32
Kazlauskas         6579Vardenis6.08
Navickas           6580Vardenis7.04
Kavaliauskas       6583Vardenis6.72
Butkus             6584Vardenis5.20
Pranevicius        6585Vardenis7.80
Kavaliauskas       6586Vardenis7.12
Butkus             6587Vardenis5.24
Navickas           6588Vardenis7.52
Urbonas            6590Vardenis7.52
Petrauskas         6591Vardenis7.04
Kazlauskas         6592Vardenis6.76
Kazlauskas         6593Vardenis5.44
Butkus             6595Vardenis6.32
Butkus             6596Vardenis7.32
Kavaliauskas       6597Vardenis6.56
Navickas           6598Vardenis5.96
Pranevicius        6599Vardenis7.36
Butkus             6600Vardenis7.40
Petrauskas         6601Vardenis6.08
Jankauskas         6602Vardenis7.48
Petrauskas         6604Vardenis7.96
Kavaliauskas       6606Vardenis8.48
Kazlauskas         6607Vardenis8.60
Pranevicius        6608Vardenis6.68
Vasiliauskas       6611Vardenis5.52
Navickas           6613Vardenis5.60
Kazlauskas         6615Vardenis6.20
Kazlauskas         6616Vardenis6.12
Kazlauskas         6619Vardenis7.56
Jankauskas         6620Vardenis5.76
Pranevicius        6621Vardenis7.24
Butkus             6623Vardenis6.68
Petrauskas         6627Vardenis6.68
Jankauskas         6628Vardenis5.08
Urbonas            6634Vardenis7.40
Pranevicius        6636Vardenis6.20
Navickas           6639Vardenis5.76
Pranevicius        6640Vardenis5.88
Butkus             6642Vardenis6.32
Butkus             6644Vardenis7.60
Jankauskas         6645Vardenis5.52
Navickas           6648Vardenis8.00
Petrauskas         6649Vardenis5.76
Jankauskas         6650Vardenis6.92
Ramanauskas        6651Vardenis7.20
Pranevicius        6653Vardenis8.48
Kazlauskas         6654Vardenis6.84
Pranevicius        6657Vardenis5.76
Petrauskas         6658Vardenis7.44
Butkus             6664Vardenis5.80
Kazlauskas         6666Vardenis6.92
Urbonas            6670Vardenis6.60
Urbonas            6671Vardenis5.20
Butkus             6672Vardenis5.76
Petrauskas         6673Vardenis7.48
Urbonas            6674Vardenis8.28
Vasiliauskas       6676Vardenis5.00
Kavaliauskas       6678Vardenis8.40
Pranevicius        6680Vardenis6.84
Jankauskas         6681Vardenis5.56
Ramanauskas        6682Vardenis7.08
Kavaliauskas       6683Vardenis5.96
Urbonas            6684Vardenis6.36
Pranevicius        6685Vardenis5.48
Petrauskas         6687Vardenis5.96
Ramanauskas        6689Vardenis7.16
Jankauskas         6690Vardenis7.16
Pranevicius        6695Vardenis5.08
Navickas           6697Vardenis6.88
Urbonas            6698Vardenis6.20
Vasiliauskas       6699Vardenis5.08
Navickas           6700Vardenis7.20
Butkus             6701Vardenis9.04
Urbonas            6703Vardenis8.40
Ramanauskas        6704Vardenis8.00
Vasiliauskas       6706Vardenis6.00
Jankauskas         6707Vardenis6.40
Ramanauskas        6708Vardenis8.12
Butkus             6709Vardenis7.44
Kavaliauskas       6710Vardenis5.60
Jankauskas         6711Vardenis6.40
Navickas           6713Vardenis7.24
Petrauskas         6714Vardenis5.16
Jankauskas         6715Vardenis6.36
Ramanauskas        6716Vardenis8.80
Urbonas            6717Vardenis5.36
Kazlauskas         6718Vardenis7.88
Jankauskas         6720Vardenis8.20
Butkus             6721Vardenis8.04
Pranevicius        6722Vardenis6.80
Kavaliauskas       6723Vardenis8.04
Navickas           6724Vardenis6.84
Vasiliauskas       6727Vardenis7.16
Jankauskas         6729Vardenis9.08
Kazlauskas         6730Vardenis6.68
Jankauskas         6732Vardenis5.68
Butkus             6735Vardenis7.92
Ramanauskas        6740Vardenis6.72
Ramanauskas        6741Vardenis6.60
Vasiliauskas       6742Vardenis5.72
Jankauskas         6744Vardenis8.28
Vasiliauskas       6746Vardenis7.00
Butkus             6750Vardenis6.32
Jankauskas         6751Vardenis8.04
Ramanauskas        6752Vardenis7.04
Petrauskas         6753Vardenis8.40
Urbonas            6754Vardenis6.92
Butkus             6755Vardenis6.96
Petrauskas         6756Vardenis6.56
Navickas           6757Vardenis8.76
Petrauskas         6758Vardenis5.32
Vasiliauskas       6760Vardenis7.68
Butkus             6761Vardenis7.72
Kavaliauskas       6762Vardenis5.60
Ramanauskas        6763Vardenis6.52
Kavaliauskas       6764Vardenis6.44
Jankauskas         6765Vardenis5.04
Jankauskas         6766Vardenis7.36
Urbonas            6768Vardenis7.64
Petrauskas         6769Vardenis6.52
Butkus             6770Vardenis5.68
Urbonas            6771Vardenis8.08
Jankauskas         6773Vardenis9.12
Vasiliauskas       6775Vardenis7.56
Petrauskas         6777Vardenis5.68
Kavaliauskas       6778Vardenis5.28
Kazlauskas         6779Vardenis5.84
Kazlauskas         6780Vardenis5.84
Navickas           6781Vardenis7.28
Petrauskas         6782Vardenis6.24
Kazlauskas         6785Vardenis5.96
Butkus             6786Vardenis7.36
Kavaliauskas       6788Vardenis6.72
Jankauskas         6789Vardenis6.52
Ramanauskas        6791Vardenis5.72
Urbonas            6792Vardenis6.20
Navickas           6793Vardenis5.12
Urbonas            6794Vardenis5.16
Vasiliauskas       6795Vardenis8.16
Petrauskas         6796Vardenis7.36
Pranevicius        6797Vardenis5.56
Kazlauskas         6805Vardenis6.08
Urbonas            6806Vardenis6.36
Ramanauskas        6807Vardenis8.08
Kazlauskas         6810Vardenis6.72
Ramanauskas        6811Vardenis7.56
Kavaliauskas       6812Vardenis5.28
Jankauskas         6813Vardenis5.16
Kazlauskas         6814Vardenis7.52
Kazlauskas         6815Vardenis6.40
Kavaliauskas       6816Vardenis5.32
Kazlauskas         6817Vardenis6.60
Petrauskas         6819Vardenis7.32
Pranevicius        6820Vardenis7.68
Urbonas            6821Vardenis5.92
Navickas           6822Vardenis6.84
Navickas           6823Vardenis5.12
Petrauskas         6824Vardenis6.60
Jankauskas         6826Vardenis6.72
Kazlauskas         6827Vardenis8.44
Urbonas            6828Vardenis7.24
Urbonas            6829Vardenis7.28
Vasiliauskas       6830Vardenis7.52
Vasiliauskas       6832Vardenis8.20
Pranevicius        6833Vardenis5.72
Butkus             6835Vardenis5.12
Urbonas            6837Vardenis5.92
Navickas           6838Vardenis6.00
Ramanauskas        6839Vardenis6.44
Urbonas            6840Vardenis7.68
Ramanauskas        6843Vardenis5.16
Ramanauskas        6844Vardenis7.64
Jankauskas         6845Vardenis8.48
Vasiliauskas       6847Vardenis5.76
Petrauskas         6848Vardenis7.64
Navickas           6849Vardenis6.96
Vasiliauskas       6850Vardenis7.40
Pranevicius        6852Vardenis7.56
Urbonas            6854Vardenis6.60
Urbonas            6857Vardenis5.52
Urbonas            6858Vardenis5.64
Kazlauskas         6860Vardenis6.36
Butkus             6861Vardenis6.76
Pranevicius        6862Vardenis5.00
Navickas           6863Vardenis8.40
Petrauskas         6864Vardenis6.92
Pranevicius        6868Vardenis6.72
Vasiliauskas       6869Vardenis6.76
Ramanauskas        6870Vardenis6.52
Pranevicius        6873Vardenis6.00
Jankauskas         6874Vardenis6.32
Ramanauskas        6876Vardenis9.04
Kavaliauskas       6877Vardenis8.20
Butkus             6881Vardenis5.00
Navickas           6884Vardenis6.32
Navickas           6885Vardenis8.08
Butkus             6886Vardenis7.76
Kavaliauskas       6887Vardenis5.60
Jankauskas         6888Vardenis8.44
Vasiliauskas       6891Vardenis5.88
Ramanauskas        6893Vardenis6.32
Kazlauskas         6894Vardenis6.04
Vasiliauskas       6895Vardenis6.84
Kazlauskas         6900Vardenis6.68
Ramanauskas        6901Vardenis6.32
Navickas           6907Vardenis7.68
Petrauskas         6908Vardenis5.84
Navickas           6912Vardenis6.32
Vasiliauskas       6913Vardenis7.08
Butkus             6914Vardenis6.72
Petrauskas         6915Vardenis7.80
Kazlauskas         6917Vardenis8.00
Navickas           6918Vardenis6.20
Ramanauskas        6920Vardenis8.80
Pranevicius        6921Vardenis5.32
Urbonas            6922Vardenis5.40
Pranevicius        6923Vardenis6.92
Petrauskas         6925Vardenis5.88
Ramanauskas        6926Vardenis7.08
Navickas           6927Vardenis6.48
Navickas           6928Vardenis7.36
Kazlauskas         6930Vardenis9.28
Urbonas            6932Vardenis9.36
Kazlauskas         6933Vardenis5.40
Urbonas            6935Vardenis6.16
Kavaliauskas       6938Vardenis7.00
Pranevicius        6940Vardenis5.52
Vasiliauskas       6943Vardenis5.24
Ramanauskas        6944Vardenis5.20
Petrauskas         6945Vardenis7.48
Kazlauskas         6947Vardenis6.48
Navickas           6949Vardenis5.52
Petrauskas         6950Vardenis5.40
Petrauskas         6951Vardenis5.64
Jankauskas         6952Vardenis6.76
Navickas           6953Vardenis7.28
Petrauskas         6956Vardenis8.20
Kavaliauskas       6957Vardenis5.04
Vasiliauskas       6958Vardenis7.20
Pranevicius        6959Vardenis7.00
Pranevicius        6961Vardenis7.04
Vasiliauskas       6962Vardenis8.00
Vasiliauskas       6963Vardenis6.40
Jankauskas         6966Vardenis6.64
Butkus             6967Vardenis5.36
Pranevicius        6968Vardenis6.04
Petrauskas         6969Vardenis7.28
Urbonas            6971Vardenis7.60
Kazlauskas         6975Vardenis6.80
Petrauskas         6977Vardenis5.64
Kazlauskas         6979Vardenis5.36
Kazlauskas         6980Vardenis6.28
Butkus             6982Vardenis6.84
Navickas           6984Vardenis7.84
