Pavarde            Vardas       Galutinis
Vasiliauskas       62157Vardenis4.88
Pranevicius        62160Vardenis2.60
Petrauskas         62163Vardenis3.36
Urbonas            62164Vardenis4.80
Kavaliauskas       62165Vardenis4.56
Kavaliauskas       62171Vardenis4.00
Butkus             62175Vardenis3.64
Kazlauskas         62184Vardenis3.32
Urbonas            62186Vardenis4.48
Urbonas            62187Vardenis4.12
Pranevicius        62192Vardenis3.96
Navickas           62193Vardenis3.44
Kazlauskas         62194Vardenis4.20
Petrauskas         62195Vardenis3.16
Navickas           62196Vardenis3.88
Navickas           62197Vardenis4.12
Vasiliauskas       62199Vardenis4.48
Navickas           62202Vardenis3.04
Vasiliauskas       62204Vardenis2.36
Ramanauskas        62208Vardenis4.84
Kazlauskas         62210Vardenis3.44
Kazlauskas         62215Vardenis2.28
Jankauskas         62219Vardenis4.92
Butkus             62220Vardenis3.40
Ramanauskas        62221Vardenis4.40
Kavaliauskas       62222Vardenis3.16
Petrauskas         62223Vardenis3.40
Kazlauskas         62225Vardenis3.64
Kavaliauskas       62226Vardenis4.96
Ramanauskas        62227Vardenis4.08
Pranevicius        62228Vardenis4.52
Pranevicius        62229Vardenis4.28
Vasiliauskas       62236Vardenis4.84
Ramanauskas        62239Vardenis3.08
Butkus             62243Vardenis4.92
Navickas           62246Vardenis2.60
Kazlauskas         62250Vardenis2.28
Ramanauskas        62251Vardenis3.84
Pranevicius        62252Vardenis4.52
Kavaliauskas       62256Vardenis4.28
Navickas           62257Vardenis4.76
Pranevicius        62259Vardenis3.48
Navickas           62262Vardenis4.96
Petrauskas         62275Vardenis4.36
Urbonas            62277Vardenis2.96
Jankauskas         62279Vardenis4.96
Ramanauskas        62281Vardenis4.32
Butkus             62286Vardenis4.20
Butkus             62289Vardenis4.72
Urbonas            62290Vardenis3.60
Kavaliauskas       62291Vardenis4.20
Vasiliauskas       62293Vardenis2.20
Navickas           62294Vardenis4.08
Ramanauskas        62297Vardenis4.56
Vasiliauskas       62303Vardenis4.48
Jankauskas         62306Vardenis4.16
Ramanauskas        62307Vardenis4.00
Petrauskas         62309Vardenis4.08
Butkus             62311Vardenis4.88
Petrauskas         62312Vardenis4.92
Navickas           62313Vardenis3.08
Kazlauskas         62315Vardenis2.60
Petrauskas         62317Vardenis4.88
Vasiliauskas       62318Vardenis3.84
Petrauskas         62319Vardenis3.52
Petrauskas         62321Vardenis4.32
Butkus             62325Vardenis3.92
Vasiliauskas       62326Vardenis4.00
Ramanauskas        62327Vardenis4.44
Petrauskas         62328Vardenis4.32
Kavaliauskas       62331Vardenis4.96
Kazlauskas         62332Vardenis3.16
Urbonas            62333Vardenis4.16
Vasiliauskas       62334Vardenis3.64
Petrauskas         62343Vardenis2.12
Vasiliauskas       62344Vardenis3.96
Navickas           62345Vardenis3.96
Petrauskas         62349Vardenis3.84
Butkus             62357Vardenis3.64
Kavaliauskas       62359Vardenis4.56
Jankauskas         62360Vardenis2.80
Jankauskas         62362Vardenis3.24
Navickas           62363Vardenis3.64
Kazlauskas         62364Vardenis4.32
Jankauskas         62365Vardenis3.36
Kavaliauskas       62368Vardenis4.84
Vasiliauskas       62374Vardenis4.20
Butkus             62376Vardenis3.40
Navickas           62379Vardenis4.00
Kazlauskas         62381Vardenis3.96
Vasiliauskas       62382Vardenis2.36
Ramanauskas        62387Vardenis4.32
Kazlauskas         62390Vardenis4.80
Pranevicius        62391Vardenis2.68
Jankauskas         62395Vardenis4.16
Vasiliauskas       62402Vardenis2.60
Pranevicius        62406Vardenis3.80
Navickas           62409Vardenis4.40
Petrauskas         62411Vardenis4.68
Kazlauskas         62412Vardenis3.84
Ramanauskas        62418Vardenis1.96
Kazlauskas         62420Vardenis2.76
Navickas           62421Vardenis3.88
Kavaliauskas       62422Vardenis4.92
Jankauskas         62423Vardenis3.76
Butkus             62424Vardenis3.64
Petrauskas         62428Vardenis4.04
Ramanauskas        62429Vardenis3.92
Jankauskas         62435Vardenis4.12
Vasiliauskas       62438Vardenis3.92
Pranevicius        62441Vardenis4.60
Kazlauskas         62444Vardenis4.68
Jankauskas         62446Vardenis4.24
Pranevicius        62447Vardenis2.84
Jankauskas         62449Vardenis4.08
Kazlauskas         62450Vardenis2.52
Ramanauskas        62454Vardenis2.68
Kazlauskas         62455Vardenis4.36
Kavaliauskas       62457Vardenis3.04
Urbonas            62459Vardenis4.48
Vasiliauskas       62461Vardenis1.80
Jankauskas         62467Vardenis2.96
Kavaliauskas       62468Vardenis3.72
Petrauskas         62470Vardenis4.08
Jankauskas         62472Vardenis3.32
Butkus             62473Vardenis3.08
Vasiliauskas       62474Vardenis4.56
Vasiliauskas       62475Vardenis4.04
Vasiliauskas       62477Vardenis3.64
Butkus             62480Vardenis3.60
Navickas           62481Vardenis3.40
Ramanauskas        62482Vardenis4.40
Petrauskas         62483Vardenis3.08
Navickas           62485Vardenis3.16
Kazlauskas         62487Vardenis4.84
Pranevicius        62488Vardenis3.64
Petrauskas         62494Vardenis2.64
Urbonas            62498Vardenis3.88
Kazlauskas         62500Vardenis1.72
Ramanauskas        62503Vardenis2.76
Vasiliauskas       62505Vardenis3.76
Jankauskas         62506Vardenis3.96
Pranevicius        62511Vardenis3.12
Kazlauskas         62515Vardenis2.32
Petrauskas         62517Vardenis3.52
Pranevicius        62519Vardenis4.36
Butkus             62521Vardenis3.96
Butkus             62526Vardenis3.72
Vasiliauskas       62529Vardenis4.52
Jankauskas         62531Vardenis4.08
Vasiliauskas       62532Vardenis4.92
Kazlauskas         62535Vardenis4.04
Kavaliauskas       62537Vardenis3.48
Petrauskas         62540Vardenis4.96
Petrauskas         62543Vardenis2.12
Urbonas            62547Vardenis3.40
Jankauskas         62548Vardenis4.72
Ramanauskas        62550Vardenis2.52
Ramanauskas        62556Vardenis3.80
Jankauskas         62558Vardenis4.40
Vasiliauskas       62559Vardenis3.04
Navickas           62560Vardenis2.52
Kavaliauskas       62564Vardenis3.92
Butkus             62568Vardenis3.96
Pranevicius        62569Vardenis2.84
Urbonas            62570Vardenis4.04
Kavaliauskas       62573Vardenis3.56
Ramanauskas        62574Vardenis4.88
Ramanauskas        62576Vardenis3.80
Pranevicius        62577Vardenis4.84
Kavaliauskas       62578Vardenis3.80
Navickas           62582Vardenis2.12
Jankauskas         62586Vardenis4.76
Petrauskas         62587Vardenis4.04
Navickas           62588Vardenis3.96
Ramanauskas        62592Vardenis4.60
Navickas           62593Vardenis4.96
Pranevicius        62595Vardenis3.64
Vasiliauskas       62603Vardenis2.60
Kavaliauskas       62607Vardenis3.32
Vasiliauskas       62610Vardenis3.84
Urbonas            62613Vardenis2.12
Vasiliauskas       62615Vardenis3.24
Kazlauskas         62617Vardenis4.08
Butkus             62621Vardenis4.32
Vasiliauskas       62624Vardenis3.56
Petrauskas         62628Vardenis4.60
Pranevicius        62632Vardenis2.48
Kazlauskas         62634Vardenis2.12
Vasiliauskas       62642Vardenis3.88
Jankauskas         62650Vardenis4.04
Navickas           62652Vardenis4.08
Pranevicius        62654Vardenis4.16
Jankauskas         62655Vardenis4.68
Ramanauskas        62658Vardenis4.88
Jankauskas         62659Vardenis4.28
Butkus             62660Vardenis2.60
Navickas           62663Vardenis4.68
Navickas           62665Vardenis2.68
Pranevicius        62667Vardenis4.04
Vasiliauskas       62668Vardenis2.12
Petrauskas         62670Vardenis3.72
Kazlauskas         62672Vardenis2.84
Butkus             62673Vardenis4.44
Navickas           62674Vardenis3.92
Navickas           62676Vardenis4.00
Kavaliauskas       62684Vardenis2.96
Butkus             62685Vardenis1.80
Urbonas            62689Vardenis3.60
Butkus             62693Vardenis2.80
Vasiliauskas       62695Vardenis3.52
Urbonas            62697Vardenis4.24
Kavaliauskas       62703Vardenis3.40
Kavaliauskas       62704Vardenis4.76
Ramanauskas        62705Vardenis3.96
Jankauskas         62708Vardenis4.72
Butkus             62710Vardenis2.60
Navickas           62713Vardenis4.60
Urbonas            62716Vardenis2.20
Urbonas            62717Vardenis2.96
Petrauskas         62718Vardenis3.16
Urbonas            62719Vardenis4.88
Urbonas            62721Vardenis3.72
Jankauskas         62728Vardenis4.44
Jankauskas         62730Vardenis3.96
Petrauskas         62731Vardenis2.20
Petrauskas         62735Vardenis4.36
Ramanauskas        62736Vardenis3.08
Navickas           62741Vardenis3.76
Pranevicius        62742Vardenis4.56
Urbonas            62745Vardenis4.76
Urbonas            62746Vardenis4.12
Ramanauskas        62749Vardenis4.32
Petrauskas         62750Vardenis4.72
Vasiliauskas       62753Vardenis3.84
Navickas           62754Vardenis4.88
Pranevicius        62755Vardenis2.60
Urbonas            62757Vardenis4.92
Kazlauskas         62758Vardenis3.56
Kavaliauskas       62760Vardenis4.36
Ramanauskas        62761Vardenis4.48
Vasiliauskas       62763Vardenis4.76
Urbonas            62766Vardenis4.24
Petrauskas         62769Vardenis2.20
Butkus             62774Vardenis3.04
Butkus             62775Vardenis2.64
Butkus             62776Vardenis2.60
Kazlauskas         62778Vardenis2.52
Jankauskas         62782Vardenis3.52
Urbonas            62784Vardenis4.80
Navickas           62785Vardenis2.44
Petrauskas         62786Vardenis2.96
Ramanauskas        62788Vardenis4.60
Jankauskas         62790Vardenis3.36
Pranevicius        62792Vardenis3.24
Vasiliauskas       62793Vardenis2.92
Butkus             62795Vardenis4.04
Vasiliauskas       62797Vardenis4.80
Ramanauskas        62798Vardenis3.60
Vasiliauskas       62801Vardenis3.88
Butkus             62802Vardenis4.68
Vasiliauskas       62803Vardenis4.24
Urbonas            62806Vardenis3.12
Kavaliauskas       62811Vardenis1.72
Ramanauskas        62813Vardenis3.88
Petrauskas         62814Vardenis3.72
Pranevicius        62816Vardenis4.84
Navickas           62819Vardenis4.36
Petrauskas         62820Vardenis4.20
Butkus             62833Vardenis4.24
Vasiliauskas       62838Vardenis2.24
Jankauskas         62840Vardenis2.68
Jankauskas         62843Vardenis4.24
Petrauskas         62847Vardenis2.84
Kavaliauskas       62849Vardenis3.88
Petrauskas         62850Vardenis4.48
Kazlauskas         62851Vardenis4.32
Petrauskas         62852Vardenis4.24
Urbonas            62853Vardenis2.28
Kazlauskas         62856Vardenis3.60
Kazlauskas         62858Vardenis3.08
Petrauskas         62862Vardenis3.88
Kazlauskas         62863Vardenis2.84
Kavaliauskas       62869Vardenis2.72
Butkus             62872Vardenis3.56
Petrauskas         62878Vardenis3.80
Jankauskas         62881Vardenis4.28
Butkus             62883Vardenis4.24
Jankauskas         62886Vardenis3.84
Kazlauskas         62888Vardenis3.40
Petrauskas         62889Vardenis4.92
Kavaliauskas       62891Vardenis4.12
Butkus             62894Vardenis3.20
Butkus             62897Vardenis3.64
Urbonas            62899Vardenis2.76
Pranevicius        62903Vardenis4.12
Ramanauskas        62904Vardenis3.16
Vasiliauskas       62905Vardenis3.88
Vasiliauskas       62907Vardenis4.76
Jankauskas         62908Vardenis1.96
Jankauskas         62910Vardenis3.52
Pranevicius        62911Vardenis4.72
Navickas           62918Vardenis4.56
Kavaliauskas       62925Vardenis4.00
Pranevicius        62926Vardenis3.72
Kazlauskas         62930Vardenis4.72
Kavaliauskas       62932Vardenis4.68
Kazlauskas         62933Vardenis4.48
Navickas           62935Vardenis3.68
Vasiliauskas       62938Vardenis4.20
Navickas           62940Vardenis3.68
Navickas           62944Vardenis4.08
Urbonas            62947Vardenis2.84
Petrauskas         62948Vardenis4.40
Kazlauskas         62950Vardenis3.40
Pranevicius        62954Vardenis3.48
Ramanauskas        62958Vardenis3.12
Kavaliauskas       62964Vardenis4.48
Petrauskas         62965Vardenis4.12
Ramanauskas        62966Vardenis2.36
Pranevicius        62968Vardenis3.16
Petrauskas         62970Vardenis3.52
Urbonas            62973Vardenis4.40
Vasiliauskas       62979Vardenis3.64
Kazlauskas         62980Vardenis2.12
Vasiliauskas       62981Vardenis4.72
Petrauskas         62982Vardenis4.20
Petrauskas         62983Vardenis2.60
Jankauskas         62985Vardenis3.44
Petrauskas         62987Vardenis4.68
Petrauskas         62988Vardenis3.68
Ramanauskas        62989Vardenis4.72
Navickas           62990Vardenis4.76
Petrauskas         62992Vardenis4.12
Vasiliauskas       62994Vardenis3.36
Pranevicius        62995Vardenis4.04
Butkus             62998Vardenis4.56
Vasiliauskas       63003Vardenis4.72
Kazlauskas         63006Vardenis4.48
Ramanauskas        63009Vardenis4.84
Petrauskas         63011Vardenis1.64
Kavaliauskas       63013Vardenis4.56
Kavaliauskas       63015Vardenis4.80
Vasiliauskas       63016Vardenis4.44
Kazlauskas         63017Vardenis4.96
Vasiliauskas       63018Vardenis4.52
Navickas           63019Vardenis3.96
Ramanauskas        63022Vardenis3.92
Pranevicius        63023Vardenis3.64
Pranevicius        63026Vardenis3.28
Petrauskas         63029Vardenis2.92
Kavaliauskas       63031Vardenis2.12
Ramanauskas        63032Vardenis2.80
Navickas           63033Vardenis3.52
Jankauskas         63038Vardenis3.92
Urbonas            63043Vardenis2.84
Petrauskas         63044Vardenis4.92
Petrauskas         63047Vardenis2.68
Butkus             63049Vardenis4.92
Pranevicius        63050Vardenis3.44
Kavaliauskas       63051Vardenis2.04
Ramanauskas        63052Vardenis2.68
Jankauskas         63053Vardenis2.92
Jankauskas         63055Vardenis4.20
Petrauskas         63058Vardenis4.12
Kavaliauskas       63059Vardenis2.44
Ramanauskas        63060Vardenis4.16
Kavaliauskas       63061Vardenis3.80
Petrauskas         63063Vardenis4.04
Vasiliauskas       63065Vardenis4.16
Butkus             63069Vardenis4.84
Urbonas            63071Vardenis4.80
Jankauskas         63072Vardenis3.44
Urbonas            63073Vardenis4.24
Kavaliauskas       63074Vardenis2.36
Pranevicius        63076Vardenis4.60
Ramanauskas        63077Vardenis3.04
Vasiliauskas       63078Vardenis4.64
Ramanauskas        63088Vardenis3.12
Jankauskas         63090Vardenis4.36
Kavaliauskas       63091Vardenis3.08
Urbonas            63094Vardenis4.92
Ramanauskas        63096Vardenis3.48
Butkus             63098Vardenis3.16
Ramanauskas        63100Vardenis3.76
Butkus             63113Vardenis4.96
Urbonas            63114Vardenis3.20
Navickas           63115Vardenis4.44
Pranevicius        63117Vardenis4.28
Navickas           63119Vardenis3.32
Kazlauskas         63121Vardenis3.44
Vasiliauskas       63123Vardenis4.56
Kavaliauskas       63125Vardenis4.36
Urbonas            63128Vardenis3.64
Vasiliauskas       63133Vardenis4.60
Ramanauskas        63134Vardenis3.08
Petrauskas         63135Vardenis3.08
Kazlauskas         63138Vardenis4.04
Vasiliauskas       63141Vardenis4.08
Vasiliauskas       63142Vardenis2.60
Navickas           63147Vardenis2.80
Jankauskas         63148Vardenis4.52
Jankauskas         63149Vardenis4.04
Ramanauskas        63152Vardenis3.48
Navickas           63153Vardenis3.24
Kazlauskas         63156Vardenis3.16
Kazlauskas         63157Vardenis4.28
Butkus             63159Vardenis4.48
Kavaliauskas       63161Vardenis2.64
Kazlauskas         63163Vardenis4.88
Navickas           63165Vardenis3.68
Jankauskas         63167Vardenis2.84
Petrauskas         63168Vardenis4.60
Ramanauskas        63172Vardenis3.76
Jankauskas         63173Vardenis4.40
Petrauskas         63174Vardenis4.48
Kavaliauskas       63178Vardenis3.16
Butkus             63181Vardenis3.80
Ramanauskas        63183Vardenis4.44
Butkus             63184Vardenis3.28
Pranevicius        63185Vardenis2.96
Urbonas            63187Vardenis4.60
Petrauskas         63190Vardenis3.44
Ramanauskas        63191Vardenis2.36
Pranevicius        63194Vardenis2.36
Navickas           63196Vardenis4.76
Pranevicius        63197Vardenis2.44
Vasiliauskas       63199Vardenis3.56
Ramanauskas        63200Vardenis3.00
Vasiliauskas       63203Vardenis4.08
Pranevicius        63205Vardenis3.16
Butkus             63206Vardenis4.24
Kavaliauskas       63207Vardenis4.64
Ramanauskas        63208Vardenis3.64
Pranevicius        63209Vardenis4.64
Kazlauskas         63210Vardenis2.36
Kavaliauskas       63211Vardenis2.76
Jankauskas         63216Vardenis3.72
Pranevicius        63217Vardenis3.40
Kavaliauskas       63218Vardenis3.88
Vasiliauskas       63220Vardenis2.52
Kazlauskas         63225Vardenis4.96
Pranevicius        63227Vardenis2.12
Ramanauskas        63228Vardenis4.76
Urbonas            63231Vardenis3.80
Butkus             63233Vardenis2.68
